Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
11736	-645.6552	-753.6473	107.9921	0.00223461	0.00831581	0.0148198	0.000139867	0.017845	0.0237013	3.74777e-05	0.00260299	0.00405154	0.0116662	0.00607173	0.0036268	0.0192813	0.0131194	0.000384467	0.00192103	0.000306131	0.000841778	0.00148943	0.00410069	0.00600028	0.000845221	0.00126307	0.0019086	9.75153e-05	0.00609562	0.00282864	0.00594074	0.00292266	0.00347936	0.000988018	0.00369214	0.00270251	0.00188124	0.000552022	0.00555624	0.0047929	0.00217728	0.0166476	0.00302671	3.10568e-05	0.00106056	0.000981287	0.0178907	0.000220914	0.0148033	0.000904878	0.00931957	0.00630039	0.00377667	0.00479992	0.0102812	0.00244341	0.0095586	0.0199755	0.00249501	0.0134033	0.0159907	0.00139059	0.00636244	0.00720495	0.000653035	0.0110115	0.00356174	0.00264641	0.000154082	0.012445	0.0112822	0.00994931	0.0394487	0.413445	0.542176	0.00493011	0.8351945	0.103427	0.361418	0.638582	0.896573	0.0470638	0.225251	0.628122	1.59205	4.4395	21.2477	2.20988	0.00543895	0.0202403	0.0360707	0.00034043	0.043434	0.0576878	9.12189e-05	0.00633555	0.00986125	0.0283951	0.0147783	0.00882747	0.0469298	0.031932	0.000935775	0.00467569	0.000745109	0.00204885	0.00362521	0.0099809	0.0146044	0.00205723	0.00307425	0.00464545	0.000237348	0.0148365	0.00688479	0.0144595	0.00711363	0.00846861	0.00240479	0.0089865	0.00657777	0.00457884	0.0013436	0.0135236	0.0116657	0.0052994	0.0405195	0.00736688	7.55908e-05	0.00258136	0.00238841	0.0435452	0.000537694	0.0360306	0.00220243	0.0226834	0.0153348	0.00919223	0.0116828	0.0250241	0.00594714	0.0232652	0.0486195	0.00607273	0.0326231	0.0389207	0.00338463	0.0154859	0.0175365	0.00158946	0.0268014	0.0086691	0.00644124	0.000375027	0.0302906	0.0274604	0.0242162	0.4108542	2.811672	0.248879	0.429213	0.570787	0.751122
11772	-645.716	-751.1828	105.4668	0.0138107	0.0157358	0.0110158	0.00504989	0.0221533	0.0135799	0.0040881	0.00710648	0.0575754	0.00660546	0.0153563	0.00374673	0.0202158	0.0375386	0.00149295	3.79795e-05	0.00200508	0.00410909	0.00333821	0.0170321	0.0101035	0.00446992	0.00222924	0.000822756	3.95914e-05	0.00653063	0.00151037	0.00818161	0.00445079	0.00573822	0.00851987	0.00986199	0.0105989	0.00671589	0.0205458	0.000379346	0.00958336	0.00365008	0.0205165	0.0298677	0.00398304	0.00016575	0.00134391	0.000836187	0.00967718	0.0232939	0.00682028	0.00243315	0.0238929	0.00117447	0.0197866	0.0547953	0.00602416	0.0170226	0.00355197	0.000143737	0.00235686	0.0231222	0.0169896	0.0186285	0.00455634	0.000135798	0.0587254	0.00753193	0.0210432	0.0148067	0.00768587	0.0243624	0.021734	0.0668153	0.253169	0.525424	0.154592	7.345302	0.338252	0.457088	0.542912	0.661748	0.0731693	0.279338	0.671743	1.48867	3.57989	13.6669	1.89081	0.0167904	0.0191309	0.0133925	0.00613943	0.0269329	0.0165099	0.00497013	0.00863974	0.0699977	0.00803063	0.0186695	0.00455511	0.0245775	0.0456378	0.00181506	4.61738e-05	0.00243769	0.00499565	0.00405845	0.0207069	0.0122834	0.00543433	0.00271021	0.00100027	4.81335e-05	0.00793965	0.00183624	0.00994684	0.00541108	0.00697627	0.0103581	0.0119898	0.0128857	0.00816488	0.0249787	0.000461192	0.011651	0.00443761	0.024943	0.0363119	0.00484241	0.000201512	0.00163386	0.0010166	0.0117651	0.0283198	0.0082918	0.00295811	0.0290479	0.00142787	0.0240557	0.0666177	0.0073239	0.0206953	0.00431833	0.000174749	0.00286536	0.028111	0.0206552	0.0226477	0.00553939	0.000165097	0.0713957	0.00915699	0.0255834	0.0180014	0.00934415	0.0296187	0.0264232	0.8225336	1.57997	0.181511	0.403286	0.596713	0.81849
11808	-662.0946	-763.8182	101.7235	0.0114019	0.0122273	0.00727125	0.00805316	0.00629874	0.0235896	0.00069964	0.000836249	0.056893	0.00972639	0.0115805	0.00489267	0.0302916	0.0566142	0.00816696	2.21535e-05	0.00112037	0.00191122	0.0114672	0.00723737	0.00407779	0.000763016	0.00403483	0.000106461	0.00160588	0.00908445	0.00126762	0.0089018	0.00401151	0.00467665	0.00646803	0.0047158	0.00883206	0.00502504	0.00660927	0.00149989	0.00475968	0.00558123	0.0315932	0.030024	0.0116246	0.00140965	0.0020207	0.00531531	0.0246912	0.0148029	0.0151003	0.00740557	0.0234688	0.00275287	0.0261143	0.0550981	0.00251356	0.00734933	0.00256675	0.000573267	0.000137473	0.0105721	0.00844796	0.00309295	0.00432609	0.000330564	0.00804867	0.0022892	0.0648957	0.0317821	0.00225425	0.01664	0.0217312	0.181553	0.0772078	0.721292	0.0199467	1.004307	0.125524	0.375306	0.624694	0.874476	0.0705107	0.274341	0.66797	1.49707	3.6451	14.1822	1.917572	0.0144092	0.0154523	0.00918905	0.0101772	0.00796003	0.0298114	0.00088417	0.00105681	0.0718985	0.0122917	0.0146349	0.00618312	0.038281	0.0715463	0.010321	2.79965e-05	0.00141587	0.0024153	0.0144916	0.00914623	0.00515331	0.000964262	0.00509902	0.00013454	0.00202943	0.0114805	0.00160195	0.0112497	0.00506955	0.00591012	0.00817398	0.0059596	0.0111615	0.0063504	0.00835247	0.00189549	0.00601505	0.00705328	0.039926	0.0379428	0.0146906	0.00178145	0.00255366	0.00671723	0.0312035	0.0187072	0.019083	0.00935879	0.0296588	0.00347894	0.033002	0.0696303	0.00317651	0.00928772	0.00324373	0.000724467	0.000173731	0.0133605	0.0106761	0.00390872	0.0054671	0.00041775	0.0101715	0.00289297	0.082012	0.0401647	0.00284881	0.0210288	0.0274628	0.7912952	30.9796	0.419731	0.479314	0.520686	0.580269
11844	-643.3889	-750.7654	107.3766	0.0394165	0.00136997	0.0145867	0.00835825	0.0038972	0.0193335	0.0210633	0.0137198	0.0149495	0.00433898	0.00227056	0.00774223	0.0248453	0.112618	0.00195798	0.000917035	0.000451065	0.00656287	0.000502384	0.0159949	0.0200109	0.00629565	0.00383082	0.000176082	0.000931548	0.00116075	0.00358628	0.039839	0.00941115	0.0161746	0.00230866	0.00699246	0.0101259	0.00862345	0.00409362	0.000212309	0.0147752	0.0247143	0.01115	0.0145661	0.108272	0.000278375	0.0167962	0.0212474	0.020694	0.00632953	0.00245049	0.00899256	0.021489	0.0122554	0.0501041	0.0241996	0.00705569	0.0224408	3.36222e-05	0.0245916	0.00487452	0.0484982	0.000745576	0.00293235	0.00362408	0.0289314	0.00985996	0.0577003	0.0254161	0.0370694	0.0708044	0.00664461	0.0490801	0.187376	0.136621	0.644779	0.0312243	3.463383	0.270943	0.436607	0.563393	0.729058	0.089169	0.307621	0.692262	1.44454	3.25075	11.2147	1.747818	0.0326489	0.00113476	0.0120822	0.00692318	0.00322806	0.016014	0.0174468	0.0113641	0.0123827	0.003594	0.00188072	0.00641293	0.0205795	0.0932816	0.00162181	0.000759584	0.000373619	0.00543605	0.000416126	0.0132486	0.0165751	0.00521471	0.00317309	0.000145849	0.000771606	0.000961458	0.00297053	0.0329988	0.00779529	0.0133975	0.00191228	0.00579189	0.00838729	0.00714284	0.00339076	0.000175856	0.0122383	0.0204709	0.00923561	0.0120652	0.0896822	0.000230579	0.0139124	0.0175993	0.017141	0.00524277	0.00202975	0.00744858	0.0177994	0.0101512	0.0415014	0.0200446	0.00584426	0.0185878	2.78494e-05	0.0203694	0.00403758	0.0401713	0.000617563	0.00242888	0.00300184	0.023964	0.00816705	0.0477934	0.0210523	0.0307047	0.0586476	0.00550376	0.0406532	1.207286	1.013941	0.12669	0.375982	0.624018	0.87331
11880	-652.9685	-754.4711	101.5026	0.00922896	0.00924181	0.00135758	0.00599913	0.00348015	0.0131085	0.00463219	0.00289848	0.00627535	0.0110222	0.00608113	0.00371161	0.0214481	0.0263141	0.00115062	0.000216457	7.59986e-05	0.00529157	0.00067086	0.000610536	0.0071953	0.00116322	0.00503208	0.000701945	0.000647813	0.00245649	1.81045e-05	0.0033688	0.00200337	0.00562292	0.00155624	0.00562177	0.00159014	0.00126118	1.58679e-05	0.000123268	0.00911311	0.0116591	0.00344314	0.0101238	0.0224691	0.000427517	0.00847189	0.0048378	0.00251578	0.00449914	0.000424354	0.00544526	0.0100888	0.0170439	0.0143354	0.0209771	0.00999017	0.00503781	0.000109075	0.00397428	0.000437946	0.0245427	0.000257066	0.000875045	0.0131404	0.0100978	0.00202342	0.0243588	0.0058481	0.00521503	0.0523725	0.00560702	0.0146649	0.136246	0.374643	0.238616	0.250495	15.39433	0.386809	0.47056	0.529439	0.613193	0.0451043	0.220627	0.62407	1.60238	4.53254	22.1709	2.24063	0.018621	0.0186469	0.00273914	0.0121043	0.0070218	0.0264486	0.00934623	0.00584818	0.0126616	0.0222392	0.0122697	0.00748881	0.0432753	0.0530931	0.00232156	0.00043674	0.00015334	0.0106767	0.00135357	0.00123186	0.0145177	0.00234699	0.0101531	0.00141629	0.00130707	0.00495638	3.65289e-05	0.00679712	0.00404215	0.0113452	0.00313998	0.0113429	0.00320838	0.00254464	3.20162e-05	0.000248715	0.0183872	0.0235243	0.00694713	0.0204265	0.0453352	0.000862589	0.0170935	0.00976109	0.00507601	0.00907778	0.000856206	0.0109867	0.0203559	0.0343889	0.028924	0.0423248	0.0201569	0.0101646	0.000220078	0.00801878	0.00088363	0.049519	0.000518674	0.00176555	0.0265131	0.0203741	0.0040826	0.0491481	0.0117995	0.0105222	0.105671	0.0113131	0.0295889	0.4956211	4.422622	0.294958	0.444224	0.555775	0.705042
11916	-640.6408	-747.3555	106.7147	0.00193799	0.0338108	0.00229177	0.0251503	0.0434317	0.0311542	0.00546463	0.00839847	0.0201789	0.00723438	0.012416	0.00222641	0.0748989	0.0415705	0.0012415	0.00279513	0.00604626	0.011514	0.0104625	0.0150249	0.0252431	0.00276233	2.45972e-05	0.00732614	0.00773437	0.00273358	4.24883e-05	0.0150763	0.0039564	0.00219417	0.00659175	0.0200166	0.00134882	0.00499821	0.000503423	0.000551781	0.00309292	0.00258948	0.026419	0.0670289	0.00531417	0.0405853	0.00604574	0.000450253	0.00581016	0.0202951	0.0324475	0.00394838	0.0460754	0.0324272	0.000975037	0.0110849	0.00571663	0.0167283	0.0307077	0.0161539	0.0058482	0.0307807	0.00225995	0.00476046	0.0136132	0.0167501	0.00850292	0.0290167	0.00153712	0.000513304	0.0150333	0.0254489	0.00745588	0.293767	0.0391502	0.59796	0.0691226	2.34168	0.228402	0.421938	0.578063	0.771598	0.0949502	0.317192	0.698911	1.4308	3.15267	10.5318	1.702395	0.00195014	0.0340227	0.00230613	0.025308	0.043704	0.0313495	0.00549889	0.00845111	0.0203054	0.00727974	0.0124938	0.00224037	0.0753684	0.0418311	0.00124929	0.00281266	0.00608416	0.0115862	0.0105281	0.0151191	0.0254013	0.00277964	2.47514e-05	0.00737206	0.00778286	0.00275072	4.27546e-05	0.0151708	0.0039812	0.00220792	0.00663308	0.0201421	0.00135727	0.00502954	0.000506579	0.00055524	0.00311231	0.00260571	0.0265846	0.0674491	0.00534749	0.0408397	0.00608364	0.000453076	0.00584658	0.0204223	0.0326509	0.00397313	0.0463643	0.0326305	0.000981149	0.0111544	0.00575247	0.0168332	0.0309002	0.0162552	0.00588486	0.0309737	0.00227412	0.00479031	0.0136986	0.0168551	0.00855622	0.0291986	0.00154676	0.000516522	0.0151276	0.0256084	0.00750262	0.9937703	3.180057	0.262081	0.433687	0.566313	0.737919
11952	-654.9272	-756.5811	101.654	0.000338476	0.0192695	0.0283946	0.0106313	0.0555418	0.0521643	0.033202	0.0139352	0.028922	0.00723348	0.0509028	0.00764534	0.019308	0.0996498	0.00374364	0.00816135	0.00440697	0.00526926	0.0068215	0.0351589	0.015209	7.87126e-05	0.000534372	0.00401267	0.00426705	0.00481572	0.00643357	0.0314305	0.00455439	0.0260468	0.0187795	0.0180043	0.000847117	0.00494907	0.00874764	0.00435897	0.0200825	0.0525521	0.0213384	0.0463693	0.0337071	0.0469177	0.0158637	0.00131759	0.0773255	0.0242927	0.0323771	0.0132344	0.0252407	0.0564148	0.0356384	0.0272646	0.00824167	0.0060476	0.200465	0.0202451	0.00320322	0.0460795	0.0217826	0.00576453	0.00383225	0.00587411	0.00435702	0.0641813	3.37276e-05	0.00648293	0.0479947	0.0301399	0.0502112	0.128108	0.491252	0.103804	0.276837	20.7224	0.402142	0.474667	0.525332	0.597859	0.143008	0.387318	0.743849	1.34436	2.58186	6.99261	1.406263	0.000199262	0.0113441	0.0167161	0.00625869	0.0326977	0.0307094	0.0195462	0.0082037	0.0170265	0.00425839	0.0299668	0.00450085	0.0113667	0.0586644	0.0022039	0.00480463	0.00259441	0.00310204	0.00401585	0.0206982	0.00895361	4.63385e-05	0.000314588	0.00236228	0.00251203	0.00283504	0.00378747	0.0185033	0.00268119	0.0153339	0.0110556	0.0105992	0.000498702	0.00291354	0.00514978	0.00256615	0.0118227	0.0309377	0.012562	0.0272978	0.0198435	0.0276207	0.00933903	0.000775672	0.0455219	0.0143012	0.0190606	0.00779116	0.0148593	0.0332117	0.0209805	0.0160508	0.00485192	0.00356025	0.118015	0.0119184	0.00188575	0.0271273	0.0128236	0.00339361	0.00225606	0.00345812	0.002565	0.0377838	1.98556e-05	0.00381654	0.0282547	0.0177435	0.0295596	1.698643	2.014733	0.210875	0.415332	0.584668	0.789125
11988	-653.3482	-757.27	103.9218	0.0122408	0.0110598	0.00516013	0.000484806	0.00570859	0.0284088	0.00326934	0.00538029	0.0166951	0.00089771	0.0139287	0.00252523	0.0352979	0.0630788	0.00366919	0.00534767	0.00718125	0.000950816	0.00439603	0.0171922	0.012258	0.00174025	0.00257098	0.00172382	0.00712973	0.00158828	0.000926879	0.0160882	0.00260272	0.00185366	0.0078488	0.00654045	0.0012841	0.00158794	0.00172824	0.0029483	0.0249753	0.00648265	0.043672	0.0351351	0.00595964	0.037201	0.00410475	0.00238218	0.0148154	0.00500293	0.0152712	0.00615975	0.0354058	0.0225449	0.0135578	0.0192172	0.00552608	0.00175724	0.0181369	0.0357158	0.00813066	0.0240963	0.000261313	0.000888185	0.0059841	0.0049633	4.15814e-05	0.0210821	7.95457e-05	0.008438	0.0119298	0.013556	0.0338515	0.747327	0.17389	0.0321636	0.0466189	8.461583	0.348802	0.460086	0.539915	0.651197	0.0916254	0.311726	0.695131	1.43858	3.20795	10.914	1.728168	0.0153083	0.0138313	0.00645323	0.000606296	0.00713913	0.035528	0.00408862	0.00672856	0.0208789	0.00112267	0.0174192	0.00315804	0.0441433	0.0788861	0.00458867	0.00668777	0.00898083	0.00118909	0.00549765	0.0215005	0.0153298	0.00217635	0.00321525	0.0021558	0.00891641	0.00198629	0.00115915	0.0201198	0.00325495	0.00231818	0.00981567	0.00817946	0.00160589	0.00198588	0.00216133	0.00368713	0.031234	0.00810717	0.054616	0.0439398	0.00745309	0.0465233	0.00513338	0.00297915	0.0185281	0.00625664	0.0190981	0.00770335	0.0442783	0.0281945	0.0169553	0.024033	0.00691089	0.0021976	0.0226819	0.044666	0.0101682	0.0301347	0.000326796	0.00111076	0.00748369	0.00620708	5.20015e-05	0.0263652	9.94794e-05	0.0105525	0.0149194	0.016953	0.0423345	0.7996192	3.656198	0.276441	0.438386	0.561613	0.72356
12024	-637.7374	-747.7236	109.9862	0.00350883	0.0184642	0.00806597	0.0059803	0.0030527	0.0292299	0.00433918	0.000730101	0.00756098	0.000231366	0.00937177	0.00728664	0.0566295	0.0497301	0.00187135	0.0114744	2.26598e-05	0.00335841	0.00648968	0.0125953	0.0148323	0.00226746	0.000714027	0.0199495	0.0048807	0.00273658	0.00800656	0.0156297	0.0139161	0.000469704	0.0388246	0.00997498	0.00479659	0.0048899	0.00311446	0.00441017	0.0421908	0.000788952	0.00585797	0.0190021	0.0646992	0.0119041	0.0180325	0.00078187	0.0370748	0.00350519	0.00656553	0.0262705	0.0022132	0.028804	0.016489	0.0498635	0.00328829	0.00180799	0.0086588	0.0114931	0.0217586	0.0503459	0.00224855	0.00315578	0.00777678	0.0344937	0.0301699	0.0215318	0.0393561	0.0065251	0.0441606	0.0522627	0.0207328	0.175346	0.351256	0.38217	0.0912273	0.8696199	0.108187	0.3646	0.635401	0.891813	0.103641	0.331034	0.708287	1.41186	3.02084	9.64867	1.639067	0.00323927	0.0170457	0.00744631	0.00552088	0.00281818	0.0269843	0.00400583	0.000674012	0.00698012	0.000213592	0.00865179	0.00672685	0.052279	0.0459096	0.00172758	0.0105929	2.0919e-05	0.00310041	0.00599112	0.0116277	0.0136928	0.00209327	0.000659173	0.0184169	0.00450575	0.00252635	0.00739147	0.014429	0.012847	0.00043362	0.035842	0.00920867	0.0044281	0.00451424	0.0028752	0.00407136	0.0389496	0.000728342	0.00540794	0.0175423	0.0597288	0.0109896	0.0166472	0.000721804	0.0342266	0.00323591	0.00606114	0.0242523	0.00204317	0.0265911	0.0152223	0.0460328	0.00303567	0.0016691	0.0079936	0.0106102	0.020087	0.0464781	0.00207581	0.00291334	0.00717934	0.0318438	0.0278522	0.0198777	0.0363326	0.00602382	0.040768	0.0482477	0.01914	1.083216	0.6028478	0.067575	0.332655	0.667345	0.932425
12060	-654.0264	-760.8794	106.853	0.0056188	0.0474379	0.00527424	0.0175427	0.0345875	0.0133885	0.00328715	0.00705219	0.0119036	0.00722357	0.0113774	0.00305775	0.023932	0.0804048	0.0021379	0.00693006	0.000903	0.00981811	0.00895198	0.0414333	0.0198574	0.00377832	0.000118457	0.00259307	0.00820478	0.0105664	0.012759	0.016077	0.0110338	0.000546561	0.0234896	0.0195754	0.00211536	0.00317124	0.00262785	0.0107343	0.0104584	0.000869908	0.00045354	0.00361851	0.0324271	0.0118178	0.00949319	0.00921777	0.0246732	0.00342755	0.00439409	0.00926843	0.00379825	0.0337052	0.00198982	0.0341685	0.0002752	0.00317282	0.00506395	0.00457556	0.0173113	0.0236742	0.00384828	0.00238816	0.0136919	0.0305934	0.0110866	0.00539588	0.0311666	0.00531049	0.0346257	0.0331669	0.043313	0.206084	0.180815	0.393527	0.219574	2.776363	0.247496	0.428735	0.571265	0.752504	0.100679	0.326385	0.705168	1.4181	3.06387	9.9326	1.660037	0.0059024	0.0498322	0.00554044	0.0184282	0.0363332	0.0140643	0.00345306	0.00740813	0.0125044	0.00758816	0.0119517	0.00321209	0.0251399	0.0844631	0.00224581	0.00727984	0.000948577	0.0103137	0.00940381	0.0435245	0.0208597	0.00396902	0.000124435	0.00272395	0.0086189	0.0110997	0.013403	0.0168885	0.0115907	0.000574148	0.0246752	0.0205634	0.00222213	0.00333131	0.00276048	0.0112761	0.0109862	0.000913815	0.000476432	0.00380115	0.0340638	0.0124143	0.00997234	0.00968301	0.0259185	0.00360055	0.00461587	0.00973624	0.00398996	0.0354064	0.00209025	0.0358931	0.00028909	0.00333296	0.00531954	0.0048065	0.018185	0.0248691	0.00404251	0.0025087	0.014383	0.0321375	0.0116462	0.00566822	0.0327397	0.00557852	0.0363734	0.0348409	0.0454992	0.9519522	2.622207	0.241186	0.426531	0.573469	0.758814
12096	-645.7687	-753.5336	107.7649	0.00613829	0.0146432	0.00149817	0.0240471	0.0151536	0.0171984	0.00668746	0.00554756	0.00473694	0.00214321	0.0142442	0.00360377	0.0697643	0.0560242	0.00138616	0.00063192	0.00292866	0.00670988	0.00535876	0.00592505	0.0123055	0.00168027	0.012131	0.00330968	0.00372635	0.00148896	0.00198611	0.0138705	0.00383718	0.00670064	0.00822635	0.00796693	0.00392945	0.0123352	0.0156414	0.00112471	0.0158513	0.00455125	0.0344299	0.0345713	0.00152006	0.00563154	0.00179109	0.00455638	0.0247464	0.00848867	0.0291717	0.0182415	0.0037551	0.0317549	0.0146067	0.0580129	0.000525163	0.0107416	0.0126929	0.00814354	0.0300159	0.00682906	0.003702	0.00196397	0.00293329	0.00307283	0.00391448	0.019643	0.000392049	0.00239491	0.00401894	0.0158829	0.0169127	0.000765719	0.265982	0.686774	0.0464786	2.109608	0.216298	0.417417	0.582583	0.783702	0.0865624	0.303202	0.689144	1.45108	3.29813	11.5524	1.76927	0.00757729	0.0180759	0.00184939	0.0296844	0.018706	0.0212302	0.0082552	0.00684807	0.00584741	0.00264564	0.0175835	0.0044486	0.0861191	0.069158	0.00171111	0.000780061	0.00361522	0.00828287	0.00661502	0.00731406	0.0151902	0.00207418	0.0149749	0.00408557	0.00459992	0.00183801	0.00245171	0.0171222	0.00473673	0.00827146	0.0101548	0.00983461	0.00485062	0.015227	0.0193082	0.00138837	0.0195673	0.00561819	0.0425013	0.0426758	0.0018764	0.00695174	0.00221098	0.00562453	0.0305477	0.0104787	0.0360104	0.0225179	0.00463541	0.0391992	0.0180309	0.0716128	0.000648277	0.0132597	0.0156684	0.0100526	0.0370525	0.00843	0.00456985	0.00242438	0.00362094	0.0037932	0.00483215	0.0242479	0.000483957	0.00295634	0.0049611	0.0196063	0.0208775	0.8100908	1.980378	0.208835	0.414538	0.585463	0.791164
12132	-654.0019	-760.4835	106.4816	0.00738428	0.00350895	0.00161614	0.0269009	0.00567531	0.00920425	0.00214267	0.00743265	0.00909738	0.00262356	0.0110268	0.0105023	0.019103	0.0235953	0.00099922	0.00523414	0.00215908	0.001087	0.000654442	0.0199166	0.00704997	0.000187983	0.00898122	0.0101681	0.00199322	0.000908298	0.0012344	0.0200332	0.0014139	0.00418993	0.00515631	0.00640735	0.0023628	0.00568987	0.0116256	0.000203491	0.0158138	0.00311837	0.0535864	0.00570743	0.000404784	0.00230373	0.00212738	0.000352247	0.00883961	0.00190488	0.0270662	0.0117161	0.000202709	0.0129387	0.0178359	0.0191255	0.00444785	0.0117099	0.00584577	0.0228467	0.0141988	0.0261348	0.00688188	0.00200958	0.0155081	0.00371091	0.0262515	0.0237056	0.00615043	0.0235118	0.00230508	0.00163578	0.0252745	0.267424	0.0156231	0.658208	0.0587449	3.650074	0.276272	0.438332	0.561668	0.723728	0.0957546	0.3185	0.699808	1.42896	3.13972	10.4434	1.696295	0.0111437	0.00529539	0.00243893	0.0405965	0.00856466	0.0138902	0.00323352	0.0112167	0.0137289	0.00395924	0.0166406	0.0158491	0.0288286	0.0356079	0.00150793	0.00789889	0.00325829	0.00164041	0.000987625	0.0300563	0.0106392	0.000283686	0.0135536	0.0153448	0.00300799	0.00137072	0.00186284	0.0302324	0.00213373	0.00632306	0.00778144	0.0096694	0.00356572	0.00858664	0.0175442	0.00030709	0.0238648	0.00470597	0.0808677	0.00861314	0.000610863	0.00347659	0.00321045	0.000531579	0.0133399	0.00287467	0.0408458	0.0176809	0.00030591	0.0195259	0.0269163	0.0288625	0.0067123	0.0176715	0.00882191	0.0344782	0.0214276	0.0394403	0.0103855	0.00303268	0.0234034	0.00560017	0.0396163	0.0357744	0.00928167	0.0354818	0.00347862	0.00246857	0.038142	0.6626424	2.697407	0.244322	0.427631	0.572369	0.755678
